Months,Salary2016,Salary2017,Salary2018,Salary2019,Salary2020,Average,Pension
409,1894,2026.58,2168.4406,2320.231442,2482.647643,2178.379937,1649.9211
140,2409,2577.63,2758.0641,2951.128587,3157.707588,2770.706055,718.3311994
230,3668,3924.76,4199.4932,4493.457724,4807.999765,4218.742138,1796.871651
252,8608,9210.56,9855.2992,10545.17014,11283.33205,9900.47228,4620.220397
317,4052,4335.64,4639.1348,4963.874236,5311.345433,4660.398894,2735.826758
314,7937,8492.59,9087.0713,9723.166291,10403.78793,9128.723104,5308.183435
402,8822,9439.54,10100.3078,10807.32935,11563.8424,10146.60391,7553.58291
433,3682,3939.74,4215.5218,4510.608326,4826.350909,4234.844207,3395.71767
237,7639,8173.73,8745.8911,9358.103477,10013.17072,8785.979059,3856.068587
377,7200,7704,8243.28,8820.3096,9437.731272,8281.064174,5781.409618
186,3866,4136.62,4426.1834,4736.016238,5067.537375,4446.471403,1531.562372
399,8423,9012.61,9643.4927,10318.53719,11040.83479,9687.694936,7158.130147
343,9810,10496.7,11231.469,12017.67183,12858.90886,11282.94994,7166.762646
432,5646,6041.22,6464.1054,6916.592778,7400.754272,6493.73449,5194.987592
423,2503,2678.21,2865.6847,3066.282629,3280.922413,2878.819948,2255.075626
253,7358,7873.06,8424.1742,9013.866394,9644.837042,8462.787527,3964.972675
256,9571,10240.97,10957.8379,11724.88655,12545.62861,11008.06461,5218.638039
253,7905,8458.35,9050.4345,9683.964915,10361.84246,9091.918375,4259.732127
417,5766,6169.62,6601.4934,7063.597938,7558.049794,6631.752226,5121.186441
400,1402,1500.14,1605.1498,1717.510286,1837.736006,1612.507218,1194.449791
325,4195,4488.65,4802.8555,5139.055385,5498.789262,4824.870029,2903.856962
330,5704,6103.28,6530.5096,6987.645272,7476.780441,6560.443063,4009.159649
269,8788,9403.16,10061.3812,10765.67788,11519.27534,10107.49888,5035.031851
249,1310,1401.7,1499.819,1604.80633,1717.142773,1506.693621,694.7531695
152,8787,9402.09,10060.2363,10764.45284,11517.96454,10106.34874,2844.750015
409,3625,3878.75,4150.2625,4440.780875,4751.635536,4169.285782,3157.847935
417,3943,4219.01,4514.3407,4830.344549,5168.468667,4535.032783,3502.053094
349,4656,4981.92,5330.6544,5703.800208,6103.066223,5355.088166,3460.973648
245,4036,4318.52,4620.8164,4944.273548,5290.372696,4641.996529,2106.091018
200,3721,3981.47,4260.1729,4558.385003,4877.471953,4279.699971,1585.074063
309,5593,5984.51,6403.4257,6851.665499,7331.282084,6432.776657,3680.977753
275,6565,7024.55,7516.2685,8042.407295,8605.375806,7550.72032,3845.274237
312,7384,7900.88,8453.9416,9045.717512,9678.917738,8492.69137,4906.888347
251,5185,5547.95,5936.3065,6351.847955,6796.477312,5963.516353,2771.930749
242,3720,3980.4,4259.028,4557.15996,4876.161157,4278.549823,1917.42418
273,2247,2404.29,2572.5903,2752.671621,2945.358634,2584.382111,1306.548734
322,2002,2142.14,2292.0898,2452.536086,2624.213612,2302.5959,1373.029407
400,7444,7965.08,8522.6356,9119.220092,9757.565498,8561.700238,6342.000176
267,9552,10220.64,10936.0848,11701.61074,12520.72349,10986.2118,5432.071392
194,7823,8370.61,8956.5527,9583.511389,10254.35719,8997.606255,3232.473358
357,9062,9696.34,10375.0838,11101.33967,11878.43344,10422.63938,6890.522702
378,6735,7206.45,7710.9015,8250.664605,8828.211127,7746.245446,5422.371813
186,928,992.96,1062.4672,1136.839904,1216.418697,1067.33716,367.6383552
439,4410,4718.7,5049.009,5402.43963,5780.610404,5072.151807,4123.471561
215,1518,1624.26,1737.9582,1859.615274,1989.788343,1745.924363,695.1365521
255,5427,5806.89,6213.3723,6648.308361,7113.689946,6241.852121,2947.54128
352,7356,7870.92,8421.8844,9011.416308,9642.21545,8460.487232,5514.984269
254,4479,4792.53,5128.0071,5486.967597,5871.055329,5151.512005,2423.11861
379,5609,6001.63,6421.7441,6871.266187,7352.25482,6451.179021,4527.771943
176,8912,9535.84,10203.3488,10917.58322,11681.81404,10250.11721,3340.778943
403,7665,8201.55,8775.6585,9389.954595,10047.25142,8815.882902,6579.260759
309,1470,1572.9,1683.003,1800.81321,1926.870135,1690.717269,967.4659928
266,8509,9104.63,9741.9541,10423.89089,11153.56325,9786.607647,4820.810434
399,9319,9971.33,10669.3231,11416.17572,12215.30802,10718.22737,7919.57911
345,8240,8816.8,9433.976,10094.35432,10800.95912,9477.217888,6054.889207
208,7798,8343.86,8927.9302,9552.885314,10221.58729,8968.85256,3454.669134
418,3789,4054.23,4338.0261,4641.687927,4966.606082,4357.910022,3373.345165
333,2950,3156.5,3377.455,3613.87685,3866.84823,3392.936016,2092.310543
222,3651,3906.57,4180.0299,4472.631993,4785.716233,4199.189625,1726.333513
311,7608,8140.56,8710.3992,9320.127144,9972.536044,8750.324478,5039.538727
424,5078,5433.46,5813.8022,6220.768354,6656.222139,5840.450539,4585.835238
339,4838,5176.66,5539.0262,5926.758034,6341.631096,5564.415066,3493.216125
232,9210,9854.7,10544.529,11282.64603,12072.43125,10592.86126,4551.007058
184,8872,9493.04,10157.5528,10868.5815,11629.3822,10204.1113,3476.956443
188,8659,9265.13,9913.6891,10607.64734,11350.18265,9959.129818,3467.252603
152,6990,7479.3,8002.851,8563.05057,9162.46411,8039.533136,2262.979698
212,3873,4144.11,4434.1977,4744.591539,5076.712947,4454.522437,1748.812512
189,9532,10199.24,10913.1868,11677.10988,12494.50757,10963.20885,3837.123097
271,3332,3565.24,3814.8068,4081.843276,4367.572305,3832.292476,1923.243076
215,2367,2532.69,2709.9783,2899.676781,3102.654156,2722.399847,1083.918458
267,8311,8892.77,9515.2639,10181.33237,10894.02564,9558.878382,4726.334311
254,1943,2079.01,2224.5407,2380.258549,2546.876647,2234.737179,1051.154155
320,8006,8566.42,9166.0694,9807.694258,10494.23286,9208.083303,5456.641957
268,2862,3062.34,3276.7038,3506.073066,3751.498181,3291.723009,1633.669938
149,6024,6445.68,6896.8776,7379.659032,7896.235164,6928.490359,1911.750118
256,6007,6427.49,6877.4143,7358.833301,7873.951632,6908.937847,3275.348312
269,9516,10182.12,10894.8684,11657.50919,12473.53483,10944.80648,5452.135082
412,9479,10142.53,10852.5071,11612.1826,12425.03538,10902.25102,8318.013737
356,9877,10568.39,11308.1773,12099.74971,12946.73219,11360.00984,7489.191673
175,6140,6569.8,7029.686,7521.76402,8048.287501,7061.907504,2288.581136
334,5872,6283.04,6722.8528,7193.452496,7696.994171,6753.667893,4177.26866
229,5723,6123.61,6552.2627,7010.921089,7501.685565,6582.295871,2791.381027
401,3474,3717.18,3977.3826,4255.799382,4553.705339,3995.613464,2967.112961
351,8751,9363.57,10019.0199,10720.35129,11470.77588,10064.94342,6542.21322
345,8207,8781.49,9396.1943,10053.9279,10757.70285,9439.263011,6030.640257
147,3699,3957.93,4234.9851,4531.434057,4848.634441,4254.39672,1158.141329
239,7530,8057.1,8621.097,9224.57379,9870.293955,8660.612949,3833.123139
148,3147,3367.29,3603.0003,3855.210321,4125.075043,3619.515133,992.0152586
366,6114,6541.98,6999.9186,7489.912902,8014.206805,7032.003661,4766.135815
236,3191,3414.37,3653.3759,3909.112213,4182.750068,3670.121636,1603.979085
264,6900,7383,7899.81,8452.7967,9044.492469,7936.019834,3879.831919
207,8701,9310.07,9961.7749,10659.09914,11405.23608,10007.43603,3836.18381
327,2066,2210.62,2365.3634,2530.938838,2708.104557,2376.205359,1438.924356
259,2958,3165.06,3386.6142,3623.677194,3877.334598,3402.137198,1631.765804
357,3067,3281.69,3511.4083,3757.206881,4020.211363,3527.503309,2332.071632
156,9008,9638.56,10313.2592,11035.18734,11807.65046,10360.5314,2993.042405
244,7324,7836.68,8385.2476,8972.214932,9600.269977,8423.682502,3806.256538
195,6912,7395.84,7913.5488,8467.497216,9060.222021,7949.821607,2870.768914
318,9845,10534.15,11271.5405,12060.54834,12904.78672,11323.20511,6668.109676
413,3057,3270.99,3499.9593,3744.956451,4007.103403,3516.001831,2689.090289
134,7245,7752.15,8294.8005,8875.436535,9496.717092,8332.820825,2067.774057
292,4110,4397.7,4705.539,5034.92673,5387.371601,4727.107466,2556.139593
303,2033,2175.31,2327.5817,2490.512419,2664.848288,2338.250481,1312.018326
171,8864,9484.48,10148.3936,10858.78115,11618.89583,10194.91012,3228.388204
155,9290,9940.3,10636.121,11380.64947,12177.29493,10684.87308,3066.95431
338,2230,2386.1,2553.127,2731.84589,2923.075102,2564.829598,1605.393341
126,3754,4016.78,4297.9546,4598.811422,4920.728222,4317.654849,1007.452798
336,8092,8658.44,9264.5308,9913.047956,10606.96131,9306.996014,5791.019742
404,1827,1954.89,2091.7323,2238.153561,2394.82431,2101.320034,1572.098692
289,9662,10338.34,11062.0238,11836.36547,12664.91105,11112.72806,5947.367426
391,2586,2767.02,2960.7114,3167.961198,3389.718482,2974.282216,2153.600642
196,7574,8104.18,8671.4726,9278.475682,9927.96898,8711.219452,3161.850023
157,4660,4986.2,5335.234,5708.70038,6108.309407,5359.688757,1558.279879
206,7958,8515.06,9111.1142,9748.892194,10431.31465,9152.876208,3491.652776
203,1579,1689.53,1807.7971,1934.342897,2069.7469,1816.083379,682.7128259
367,8501,9096.07,9732.7949,10414.09054,11143.07688,9777.406465,6645.015134
342,8122,8690.54,9298.8778,9949.799246,10646.28519,9341.500448,5916.283617
337,3217,3442.19,3683.1433,3940.963331,4216.830764,3700.025479,2309.089975
369,8797,9412.79,10071.6853,10776.70327,11531.0725,10117.85021,6913.864313
243,9214,9858.98,10549.1086,11287.5462,12077.67444,10597.46185,4768.857831
120,1968,2105.76,2253.1632,2410.884624,2579.646548,2263.490874,502.9979721
179,4144,4434.08,4744.4656,5076.578192,5431.938665,4766.212491,1579.911178
364,8731,9342.17,9996.1219,10695.85043,11444.55996,10041.94046,6769.011717
352,6510,6965.7,7453.299,7975.02993,8533.282025,7487.462191,4880.716095
368,3581,3831.67,4099.8869,4386.878983,4693.960512,4118.679279,2806.803657
228,4374,4680.18,5007.7926,5358.338082,5733.421748,5030.746486,2124.092961
287,831,889.17,951.4119,1018.010733,1089.271484,955.7728235,507.9755562
434,8369,8954.83,9581.6681,10252.38487,10970.05181,9625.586955,7736.119886
185,2697,2885.79,3087.7953,3303.940971,3535.216839,3101.948622,1062.70462
208,1828,1955.96,2092.8772,2239.378604,2396.135106,2102.470182,809.8403664
187,5052,5405.64,5784.0348,6188.917236,6622.141443,5810.546696,2012.1708
266,1163,1244.41,1331.5187,1424.725009,1524.45576,1337.621894,658.9026365
168,8559,9158.13,9799.1991,10485.14304,11219.10305,9844.115037,3062.613567
242,9600,10272,10991.04,11760.4128,12583.6417,11041.4189,4948.191433
429,2837,3035.59,3248.0813,3475.446991,3718.72828,3262.969314,2592.247844
359,7742,8283.94,8863.8158,9484.282906,10148.18271,8904.444283,5919.806477
270,2833,3031.31,3243.5017,3470.546819,3713.485096,3258.368723,1629.184362
310,3344,3578.08,3828.5456,4096.543792,4383.301857,3846.09425,2207.942995
347,8553,9151.71,9792.3297,10477.79278,11211.23827,9837.214151,6321.320945
321,9832,10520.24,11256.6568,12044.62278,12887.74637,11308.25319,6722.128285
324,8430,9020.1,9651.507,10327.11249,11050.01036,9695.745971,5817.447583
246,8811,9427.77,10087.7139,10793.85387,11549.42364,10133.95228,4616.578262
403,1881,2012.67,2153.5569,2304.305883,2465.607295,2163.428016,1614.558315
122,6740,7211.8,7716.626,8256.78982,8834.765107,7751.996185,1751.376916
221,7293,7803.51,8349.7557,8934.238599,9559.635301,8388.02792,3432.878093
372,4561,4880.27,5221.8889,5587.421123,5978.540602,5245.824125,3613.789953
193,7970,8527.9,9124.853,9763.59271,10447.0442,9166.677982,3276.238612
205,6844,7323.08,7835.6956,8384.194292,8971.087892,7871.611557,2988.29698
231,6338,6781.66,7256.3762,7764.322534,8307.825111,7289.636769,3118.344618
199,953,1019.71,1091.0897,1167.465979,1249.188598,1096.090855,403.9297782
154,5966,6383.62,6830.4734,7308.606538,7820.208996,6861.781787,1956.87851
285,4859,5199.13,5563.0691,5952.483937,6369.157813,5588.56817,2949.52209
211,7839,8387.73,8974.8711,9603.112077,10275.32992,9016.00862,3522.921887
330,1009,1079.63,1155.2041,1236.068387,1322.593174,1160.499132,709.1939141
227,6502,6957.14,7444.1398,7965.229586,8522.795657,7478.261009,3143.63935
395,7520,8046.4,8609.648,9212.32336,9857.185995,8649.111471,6326.664872
284,2578,2758.46,2951.5522,3158.160854,3379.232114,2965.081034,1559.412988
363,1656,1771.92,1895.9544,2028.671208,2170.678193,1904.64476,1280.344533
247,1863,1993.41,2132.9487,2282.255109,2442.012967,2142.725355,980.0984495
262,5796,6201.72,6635.8404,7100.349228,7597.373674,6666.25666,3234.368972
400,8148,8718.36,9328.6452,9981.650364,10680.36589,9371.404291,6941.780956
133,4289,4589.23,4910.4761,5254.209427,5622.004087,4932.983923,1214.97567
304,9133,9772.31,10456.3717,11188.31772,11971.49996,10504.29988,5913.531782
130,4496,4810.72,5147.4704,5507.793328,5893.338861,5171.064518,1244.885902
385,3107,3324.49,3557.2043,3806.208601,4072.643203,3573.509221,2547.779722
167,5424,5803.68,6209.9376,6644.633232,7109.757558,6238.401678,1929.283482
340,3946,4222.22,4517.7754,4834.019678,5172.401055,4538.483227,2857.563513
393,5736,6137.52,6567.1464,7026.846648,7518.725913,6597.247792,4801.330338
397,8885,9506.95,10172.4365,10884.50706,11646.42255,10219.06322,7512.903886
213,1685,1802.95,1929.1565,2064.197455,2208.691277,1937.999046,764.4329572
394,5871,6281.97,6721.7079,7192.227453,7695.683375,6752.517746,4926.837022
224,5308,5679.56,6077.1292,6502.528244,6957.705221,6104.984533,2532.438029
296,6228,6663.96,7130.4372,7629.567804,8163.63755,7163.120511,3926.451243
194,3166,3387.62,3624.7534,3878.486138,4149.980168,3641.367941,1308.195149
408,9086,9722.02,10402.5614,11130.7407,11909.89255,10450.24293,7895.739102
354,4881,5222.67,5588.2569,5979.434883,6397.995325,5613.871422,3680.204599
250,8569,9168.83,9810.6481,10497.39347,11232.21101,9855.616515,4562.785424
405,4621,4944.47,5290.5829,5660.923703,6057.188362,5314.832993,3986.124745
315,3434,3674.38,3931.5866,4206.797662,4501.273498,3949.607552,2303.937739
169,2610,2792.7,2988.189,3197.36223,3421.177586,3001.885763,939.4790629
127,2955,3161.85,3383.1795,3620.002065,3873.40221,3398.686755,799.3207738
219,5694,6092.58,6519.0606,6975.394842,7463.672481,6548.941585,2655.959643
235,4981,5329.67,5702.7469,6101.939183,6529.074926,5728.886202,2493.126403
362,2453,2624.71,2808.4397,3005.030479,3215.382613,2821.312558,1891.324345
302,2157,2307.99,2469.5493,2642.417751,2827.386994,2480.868809,1387.448852
144,5848,6257.36,6695.3752,7164.051464,7665.535066,6726.064346,1793.617159
307,5060,5414.2,5793.194,6198.71758,6632.627811,5819.747878,3308.634442
225,7133,7632.31,8166.5717,8738.231719,9349.907939,8204.004272,3418.335113
128,2026,2167.82,2319.5674,2481.937118,2655.672716,2330.199447,552.3435726
331,7472,7995.04,8554.6928,9153.521296,9794.267787,8593.904377,5267.74509
249,9204,9848.28,10537.6596,11275.29577,12064.56648,10585.96037,4881.303948
365,7609,8141.63,8711.5441,9321.352187,9973.84684,8751.474625,5915.348589
297,1077,1152.39,1233.0573,1319.371311,1411.727303,1238.709183,681.2900505
379,7193,7696.51,8235.2657,8811.734299,9428.5557,8273.01314,5806.429593
176,7929,8484.03,9077.9121,9713.365947,10393.30156,9119.521922,2972.288626
182,3203,3427.21,3667.1147,3923.812729,4198.47962,3683.92341,1241.618631
162,8228,8803.96,9420.2372,10079.6538,10785.22957,9463.416115,2839.024834
153,6414,6862.98,7343.3886,7857.425802,8407.445608,7377.048002,2090.163601
226,4118,4406.26,4714.6982,5044.727074,5397.857969,4736.308649,1982.232879
290,1617,1730.19,1851.3033,1980.894531,2119.557148,1859.788996,998.7755718
286,9445,10106.15,10813.5805,11570.53114,12380.46831,10863.14599,5753.443987
217,9782,10466.74,11199.4118,11983.37063,12822.20657,11250.7458,4521.133034
223,2328,2490.96,2665.3272,2851.900104,3051.533111,2677.544083,1105.726538
298,3135,3354.45,3589.2615,3840.509805,4109.345491,3605.713359,1989.819595
425,8889,9511.23,10177.0161,10889.40723,11651.66573,10223.66381,8046.402074
312,5385,5761.95,6165.2865,6596.856555,7058.636514,6193.545914,3578.493195
214,4276,4575.32,4895.5924,5238.283868,5604.963739,4918.032001,1948.997867
278,4028,4309.96,4611.6572,4934.473204,5279.886328,4632.795346,2385.031678
139,1298,1388.86,1486.0802,1590.105814,1701.413221,1492.891847,384.2814199
216,9088,9724.16,10404.8512,11133.19078,11912.51414,10452.54322,4181.01729
131,2262,2420.34,2589.7638,2771.047266,2965.020575,2601.634328,631.1372166
410,8564,9163.48,9804.9236,10491.26825,11225.65703,9849.865776,7478.601793
426,7325,7837.75,8386.3925,8973.439975,9601.580773,8424.83265,6646.256868
121,6135,6564.45,7023.9615,7515.638805,8041.733521,7056.156765,1581.101794
159,4355,4659.85,4986.0395,5335.062265,5708.516624,5008.893678,1474.840916
407,3884,4155.88,4446.7916,4758.067012,5091.131703,4467.174063,3366.925636
332,5964,6381.48,6828.1836,7306.156452,7817.587404,6859.481491,4217.310843
125,7341,7854.87,8404.7109,8993.040663,9622.553509,8443.235014,1954.45255
406,930,995.1,1064.757,1139.28999,1219.040289,1069.637456,804.208902
204,4891,5233.37,5599.7059,5991.685313,6411.103285,5625.3729,2125.140873
328,904,967.28,1034.9896,1107.438872,1184.959593,1039.733613,631.5418983
257,4384,4690.88,5019.2416,5370.588512,5746.529708,5042.247964,2399.736531
172,877,938.39,1004.0773,1074.362711,1149.568101,1008.679622,321.283139
322,4695,5023.65,5375.3055,5751.576885,6154.187267,5399.94393,3219.966566
416,885,946.95,1013.2365,1084.163055,1160.054469,1017.880805,784.1452126
398,2311,2472.77,2645.8639,2831.074373,3029.249579,2657.99157,1959.038232
260,8018,8579.26,9179.8082,9822.394774,10509.96241,9221.885076,4440.166889
141,6361,6806.27,7282.7089,7792.498523,8337.97342,7316.090169,1910.312433
428,9553,10221.71,10937.2297,11702.83578,12522.03428,10987.36195,8708.501696
358,5706,6105.42,6532.7994,6990.095358,7479.402033,6562.743358,4350.855782
276,9252,9899.64,10592.6148,11334.09784,12127.48468,10641.16746,5438.818926
306,2564,2743.48,2935.5236,3141.010252,3360.88097,2948.978964,1671.08808
234,5551,5939.57,6355.3399,6800.213693,7276.228652,6384.470449,2766.603861
272,4526,4842.82,5181.8174,5544.544618,5932.662741,5205.568952,2622.064361
291,3470,3712.9,3972.803,4250.89921,4548.462155,3991.012873,2150.712493
361,8684,9291.88,9942.3116,10638.27341,11382.95255,9987.883513,6677.085089
164,1361,1456.27,1558.2089,1667.283523,1783.99337,1565.351159,475.4029444
255,2731,2922.17,3126.7219,3345.592433,3579.783903,3141.053647,1483.275333
349,6766,7239.62,7746.3934,8288.640938,8868.845804,7781.900028,5029.413166
411,3322,3554.54,3803.3578,4069.592846,4354.464345,3820.790998,2908.046482
146,4770,5103.9,5461.173,5843.45511,6252.496968,5486.205016,1483.307282
387,5714,6113.98,6541.9586,6999.895702,7489.888401,6571.944541,4709.893587
248,2859,3059.13,3273.2691,3502.397937,3747.565793,3288.272566,1510.169623
325,8823,9440.61,10101.4527,10808.55439,11565.1532,10147.75406,6107.444571
138,6307,6748.49,7220.8843,7726.346201,8267.190435,7253.982187,1853.795448
173,8510,9105.7,9743.099,10425.11593,11154.87405,9787.757795,3135.70759
181,6747,7219.29,7724.6403,8265.365121,8843.940679,7760.04722,2601.052865
136,4536,4853.52,5193.2664,5556.795048,5945.770701,5217.07043,1313.928849
432,2883,3084.81,3300.7467,3531.798969,3779.024897,3315.876113,2652.700891
376,3610,3862.7,4133.089,4422.40523,4731.973596,4152.033565,2891.045594
145,8928,9552.96,10221.6672,10937.1839,11702.78678,10268.51958,2757.287664
258,8277,8856.39,9476.3373,10139.68091,10849.45857,9519.773357,4548.33616
389,5639,6033.73,6456.0911,6908.017477,7391.5787,6485.683455,4672.094193
280,7203,7707.21,8246.7147,8823.984729,9441.66366,8284.514618,4295.674246
370,3905,4178.35,4470.8345,4783.792915,5118.658419,4491.327167,3077.390837
